10497;118092;pin;"1) булавка  2) шпилька (тж. hair pin); заколка (тж. bobby pin)  3) брошка; брошь  4) значок  5) кнопка (канцелярская, чертежная)  6) прищепка (бельевая; (тж.) clothes pin)  7) (редк.) гвоздь  8) (тех.) палец; штифт; шпилька; шплинт; чека  9) (тех.) шкворень, ось; цапфа; шейка; цевка; пята  10) (эл.) штырь, штырек; контакт; ножка цоколя  11) (разг.) ноги  12) кегля  13) игра в кегли  14) бочонок в 4,5 галлона  15) (сокр. от rolling pin) скалка  16) вязальная спица (тж. knitting pin)  17) (муз.) колок  18) английская булавка  19) (мор.) кофель-нагель (тж. belaying pin)  20) уключина  21) рабочая часть ключа (обычно полая, вставляемая в замок)  22) стержень замка  23) (стр.) шип  24) (стр.) соединение ""ласточкин хвост""  25) (спец.) пробойник  26) флажок с номером (гольф)  27) (мед.) скоба  28) (спец.) пик; вершина  29) (спец.) измерительный стержень  30) степень; уровень  31) выступающая бедренная кость  32) (бот.) нарост  33) удержание противника на лопатках (борьба)  34) зашпиливание, пришпиливание; скалывание, прикалывание  35) мелочь; пустяк, ерунда  36) тепловыделяющий элемент (ядерного реактора), твэл (тж. fuel pin)  37) (шахм.) связка   38) относящийся к булавке, шпильке и пр.  39) (спец.) мелкозернистый (о коже)  40) прикалывать (часто pin up); скреплять, скалывать (часто pin together)  41) прикалывать, пробивать  42) придавить, прижать (тж. pin down)  43) (спорт.) положить на обе лопатки  44) крепко схватить  45) поймать на слове; припереть к стене; связать обещанием (обыкн. pin down)  46) точно определить; установить  47) (разг.) подхватить; найти, поймать (кого-л.)  48) (воен.) накрыть противника огнем  49) (воен.) находиться под огнем  50) запереть, загнать  51) (разг.) стянуть; стащить  52) (разг.) схватить; сцапать  53) (ам.) (унив.) (жарг.) (решить) обручиться с девушкой (дав ей значок своей студенческой организации)  54) (ам.) (груб.) кадриться; клеиться  55) (ам.) (сл.) просекать; знать, куда клонит собеседник  56) (ам.) (разг.) знать; признавать  57) (ам.) (разг.) разглядывать, изучать  58) (on) (разг.) возлагать (ответственность, вину); пришивать (дело, преступление)  59) (on) (разг.) возлагать надежду; доверяться "
3303;71149;petal;лепесток
586;24047;dawn;"1) рассвет, утренняя заря  2) начало, начатки, зачатки; истоки  3) (рас)светать; брезжить, заниматься  4) освещаться  5) начинаться, пробуждаться; появляться  6) (on, upon) осенять; приходить в голову; приходить на ум; доходить до сознания"
10461;118056;peep;"1) быстрый взгляд (часто украдкой)  2) первое появление, проблеск  3) полоска света  4) щель, просвет  5) минимум   6) заглядывать, смотреть прищурясь  7) заглядывать в маленькое отверстие; подглядывать  8) (at) рассматривать с любопытством, разглядывать  9) выглядывать, проглядывать, появляться (тж. peep out)  10) проявляться (тж. peep out)  11) прорастать  12) писк, чириканье  13) (еле слышный) звук  14) чирикать, пищать"
1951;69745;patter;"1) условный язык, социальный или профессиональный жаргон  2) скороговорка (торговцев, фокусников)  3) речитатив  4) (разг.) слова песни, текст комических номеров; реприза  5) (разг.) пустая болтовня; трескотня  6) говорить скороговоркой, тараторить  7) болтать пустое, бессмысленно тараторить  8) говорить на жаргоне, на тайном языке (также to patter flash)  9) (разг.) говорить на (каком-либо) языке  10) стук, постукивание (например, дождевых капель и т. п.)  11) легкий топот, топотание, шлепанье  12) барабанить, стучать (о дожде и т. п.)  13) топотать, шлепать (также patter about, patter around)  14) бросать со стуком  15) обрызгивать  16) (сл.) есть"
1784;69570;pat;"1) похлопывание; хлопанье, шлепанье  2) негромкий звук, хлопок, шлепок  3) звук шагов  4) танец афроамериканцев; чечетка  5) кусок, кружочек сбитого масла   6) похлопывать (кого-либо); шлепать; погладить (кого-либо)  7) приглаживать  8) оглаживать (лошадь)  9) (ам.) хлопать себя по коленям и притоптывать ногами в такт музыке (глядя на танцующих)  10) подходящий, уместный, своевременный  11) заготовленный заранее   12) (разг.) кстати, своевременно, удачно; ""в точку""  13) твердо, точно, здорово   14) (сокр.) от patent  15) (сокр.) от pattern"
1778;69564;pasture;1) подножный корм  2) пастбище, выгон, выпас   3) пасти скот  4) пастись
1732;69517;paste;1) (сдобное) тесто  2) макаронное изделие  3) паста, мастика  4) паштет  5) паста  6) пастила, халва  7) состав, масса  8) клей, клейстер  9) мятая глина  10) страз  11) (сл.) удар кулаком  12) (сл.) мозги  13) (эл.) активная масса (для аккумуляторных пластин)   14) наклеивать, приклеивать, склеивать (клейстером или клеем)  15) (сл.) избить, исколотить  16) (ам.) (воен.) (жарг.) подвергать обстрелу, бомбежке
2433;44788;hence;"1) (книж.) с этих пор, с этого времени  2) следовательно; в результате  3) (уст.) отсюда "
9966;112803;pass by;1) проходить мимо  2) оставлять без внимания, пропускать  3) проходить (о времени)  4) быть известным (под именем)
9965;112802;pass between;ответить на какое-либо действие тем же действием, обменяться (словами, взглядами и т.п.)
1627;69407;pass around;раздавать
946;68688;pant;"1) одышка, затрудненное дыхание  2) вздох  3) пыхтение (тж. о машине)  4) часто и тяжело дышать; задыхаться  5) пыхтеть (тж. о машине)  6) говорить задыхаясь; выпаливать (обыкн. pant out)  7) (тж. for, after) страстно желать (чего-либо), тосковать  8) вздыматься (о груди)  9) трепетать, сильно биться (о сердце)"
480;68173;pad;"1) (уст.) дорога  2) (диал.) брести, идти пешком  3) (диал.) идти или бежать неслышным шагом  4) (диал.) грабить на большой дороге   5) подушка, подушечка  6) мягкая прокладка, набивка  7) (спец.) подкладка, прокладка  8) мягкое седло  9) седелка  10) щиток (коккей)  11) щит (фехтование)  12) подушечка для печати  13) турнюр  14) подушечка (у животных или насекоиых)  15) лапа (зайца, лисицы)  16) след лапы  17) блокнот; блок промокательный, почтовой или рисовальной бумаги  18) бювар  19) плавающий лист (кувшинки)  20) (тех.) монтажная площадка  21) (тех.) прилив, бобышка, буртик  22) (тех.) заливка вкладыша (подшипника)  23) (стр.) грунтовка  24) (реакт.) стол  25) (the pad) (ам.) (сл.) взятка, регулярно получаемая полицейским участком (от торговцев наркотиками)  26) (ам.) номер (на машине)  27) подбивать или набивать волосом или ватой  28) подкладывать (что-либо) мягкое  29) перегружать (пустыми словами, излишними подробностями); раздувать, увеличивать (тж. pad out)  30) идти по следам зверя  31) (полигр.) сшивать или склеивать в блоки  32) (стр.) грунтовать  33) плетеная корзина (как мера рыбы, ягод)  34) (ам.) (сл.) курильня опиума  35) (ам.) (сл.) постель  36) (ам.) (сл.) комната; комната в гостинице  37) (ам.) (сл.) дом (у хиппи); ""хата""; берлога, логово  38) (ам.) (сл.) лачуга, хибарка   39) глухой звук шагов, стук палки (о землю)"
566;68260;pail;"1) ведро; бадья  2) полное ведро  3) (ам.) посуда, в которой рабочий носит свой обед; судок"
2647;67411;oven;"1) печь; духовка  2) (тех.) сушильная печь  3) термостат"
13460;119980;straight out;1) прямо  2) напрямик
14060;126386;straight off;1) сразу  2) не обдумав
14861;134356;straight off the ice;1) незамедлительно  2) немедленно  3) свежий  4) только что полученный
3657;132405;with expedition;1) незамедлительно  2) срочно
2563;118016;nod;"1) кивок (знак согласия или приветствия)  2) клевание носом; дремота   3) кивать головой  4) клевать носом, дремать  5) зазеваться, прозевать  6) наклоняться, качаться, кивать (о деревьях, плюмаже и т. п.)  7) покоситься, грозить обвалом (о здании и т. п.)  8) быть на краю гибели; грозить рухнуть "
1104;63371;nibble;"1) обгрызание; откусывание  2) чуточка, капелька  3) клев (рыбы)  4) осторожная попытка; прощупывание почвы  5) обгрызать; грызть; глодать (кость); щипать (траву)  6) (at) покусывать, есть лениво, без аппетита  7) постепенно разрушать, подтачивать  8) (at) пробовать  9) клевать (о рыбе)  10) (at) клевать (кого-л.), изводить (придирками), придираться  11) (часто at) не решаться, колебаться  12) (сл.) стянуть, стибрить  13) (воен.) наносить ряд слабых ударов по обороне противника"
2550;118003;neat;"1) (уст.) вол; корова; бык  2) (собир.) крупный рогатый скот  3) чистый, чистоплотный; опрятный, аккуратный  4) скромный и изящный; ловко сидящий (о платье)  5) стройный, складный (о фигуре)  6) четкий, ясный  7) лаконичный, отточенный (о языке и т. п.)  8) хорошо сделанный  9) (сл.) отличный, замечательный  10) искусный, ловкий  11) неразбавленный (особ. о спиртных напитках)  12) (тех.) чистый, без примеси  13) чистый (о прибыли) "
318;62469;napkin;"1) салфетка  2) пеленка; подгузник  3) маленькое полотенце  4) (шотл.) (носовой) платок "
307;62456;nap;"1) короткий сон днем  2) вздремнуть; дремать   3) (текст.) ворс; начес  4) (текст.) ворсковая, ворсованная ткань; ткань с начесом  5) пушок (на персике и т. п.); пушистая поверхность  6) (сл.) шляпа   7) (текст.) ворсить, ворсовать  8) наполеон (карточная игра)  9) (сл.) схватить, арестовать, задержать; поймать на месте преступления  10) (сл.) вырвать (сумочку и т. п.); цапнуть, украсть, стащить  11) (разг.) намек, совет, сведения, полученные частным образом (особ. на бегах)  12) давать частную информацию (особ. указывать возможного победителя на бегах)  13) поливать соусом; заправлять (готовое блюдо)"
224;62372;nail;"1) ноготь  2) коготь  3) гвоздь; нагель  4) (тех.) шпилька  5) (ист.) нейл, мера длины (2 и 1/4 дюйма)  6) (сл.) сигарета ""гвоздик""   7) забивать гвозди; прибивать (гвоздями); приколачивать  8) приковывать, пригвождать (внимание и т. п.)  9) (разг.) схватить, поймать, забрать, арестовать  10) уличить (кого-л.); поймать (на лжи); застукать, накрыть (на месте преступления)  11) (сл.) схватить, ухватить; сцапать, сгрести  12) (сл.) украсть  13) (разг.) закрепить (успех и т. п.)  14) (ам.) плотничать "
2326;59263;merchant;"1) купец; оптовый торговец  2) (шотл.) (ам.) лавочник  3) (разг.) человек, который поступает неблаговидно; ""тип"" (о человеке)  4) торговый, коммерческий"
1712;58589;matted;"1) спутанный (о волосах и т. п.)  2) покрытый густой зарослью  3) задернелый (о почве)  4) сделанный из плетеного камыша или тростника  5) покрытый циновками, половиками  6) матовый; матированный (о стекле и т. п.)"
7079;118728;tangle;"1) переплетение  2) спутанный клубок  3) клубок, сплетение  4) путаница, неразбериха; беспорядок, сумбур; смятение  5) ссора, стычка  6) (уличная) пробка, затор (тж. traffic tangle)  7) драга для исследования морского дна  8) спутывать, запутывать  9) спутываться, запутываться, переплетаться  10) запутывать, усложнять  11) запутываться, усложняться  12) впутывать  13) (with) ссориться, цапаться (с кем-л.)  14) ловить  15) мешать, препятствовать; связывать  16) (бот.) бурая водоросль, ламинария (Laminaria digitata)"
1199;58044;maple;1) (бот.) клен (Acer gen.)  2) древесина клена
706;57513;maize;(бот.) маис, кукуруза (Zea mays)
620;57424;maid;1) служанка, горничная, прислуга  2) девушка, девица, дева  3) (редк.) старая дева
2923;56490;loose;"1) свободный выход; открытое проявление   2) свободный  3) несвязанный; неупакованный  4) несдержанный  5) нетугой  6) неприлегающий, широкий  7) незакрепленный; ненатянутый; болтающийся; шатающийся  8) неопределенный; неточный; расплывчатый  9) распущенный  10) непорядочный, безответственный  11) неплотный; рыхлый; редкий  12) нескладный, неуклюжий  13) (тех.) холостой  14) (хим.) свободный, несвязанный  15) отбитый (об угле)   16) освобождать, выпускать  17) давать волю  18) освобождать (от обязательства); прощать (долг и т. п.)  19) откреплять; отвязывать (лодку, веревку)  20) распускать (волосы)  21) развязывать; ослаблять (пояс и т. п.)  22) сломать (печать)  23) пускать, выпускать (стрелу); выстрелить  24) (мор.) отдавать (снасть)"
2571;56114;lock;"1) локон  2) волосы  3) пучок волос  4) клок (шерсти, ваты)  5) замок; запор; затвор  6) замок, затвор (в оружии)  7) шлюз; плотина; перемычка  8) захват ""на ключ"" (прием в борьбе)  9) мертвая хватка; тиски  10) затор (в уличном движении)  11) (тех.) стопор; чека  12) (тех.) воздушная пробка; воздушный шлюз  13) (сл.) укрыватель краденого  14) (ам.) (сл.) полная уверенность; верняк   15) запирать на замок  16) запираться  17) сжимать, стискивать  18) хранить (в памяти, в сердце)  19) (полигр.) закреплять, заключать набор  20) соединять, сплетать; сцеплять  21) сцепиться в схватке  22) (ам.) схватиться, сцепиться (в споре)  23) сжимать (борьба)  24) окружать со всех сторон (обыкн. lock in)  25) застрять; увязнуть  26) тормозить  27) (воен.) смыкать  28) (воен.) смыкаться  29) (тех.) блокировать, сцеплять, включать  30) шлюзовать "
2490;56033;loaf;"1) каравай, буханка хлеба; булка  2) (уст.) (библ.) хлеб  3) мясной хлеб (колбасное изделие)  4) голова сахару  5) кочан (капусты, салата)  6) (сл.) голова   7) образовать кочан (о капусте, салате и т. п.)  8) ничегонеделание, праздность  9) бездельничать, зря терять время, заниматься пустяками, слоняться, шататься без дела (тж. loaf about)"
2052;55572;limb;"1) конечность, член (тела); рука или нога  2) нога (животного)  3) крыло птицы  4) (бот.) ветвь нервного порядка  5) (разг.) сук, ветка  6) (разг.) непослушный ребенок, неслух  7) (грам.) член предложения  8) (геол.) крыло (сброса или складки)  9) отрог горы  10) выступающая часть здания  11) орудие, орган  12) ответвление, конец   13) расчленять, разрезать на куски; отрезать руки и ноги (тж. limb up)  14) (астр.) лимб, край  15) лимб, круговая шкала (в угломерных приборах)  16) (бот.) отгиб (лепестка)"
1771;108138;widen;"1) расширять; распространять  2) расширяться; распространяться"
2498;115761;narrow;"1) (редк.) узкое место (дороги, долины и т. п.); узкий проход; теснина; улочка  2) (обыкн.) (мн.ч.) (мор.) узкий пролив (особ. с быстрыми течениями); узкость, узкости  3) узкий; тесный (тж. перен.)  4) ограниченный  5) еле достаточный; минимальный  6) узкий, ограниченный (об уме и т. п.)  7) подробный; тщательный, точный  8) (диал.) (шотл.) скупой, скаредный; прижимистый  9) в грам. знач. нареч.: подробно, точно; пристально   10) суживать; уменьшать; ограничивать  11) суживаться, становиться уже; уменьшаться  12) теснить  13) ограничивать чей-л. кругозор; способствовать узости взглядов"
1795;55307;lid;"1) крышка, колпак  2) (полигр.) (профес.) сторонка (переплета книги)  3) веко  4) (разг.) шляпа; шлем  5) (разг.) (резкое) ограничение, узда; запрет  6) (бот.) крышечка (моха)  7) (ам.) (сл.) пакетик маврихуаны (унция, 28 г) "
1022;54476;lawn;1) лужайка с подстриженной травой, газон  2) площадка с травяным покрытием  3) прогалина, полянка (в лесу)  4) батист  5) батистовые рукава (часть одежды епископа и символ его сана)
688;54118;lantern;1) фонарь  2) световая камера маяка  3) (архит.) фонарь  4) (архит.) верхний свет  5) (тех.) цевочное колесо   6) освещать фонарем или фонарями  7) повесить на фонарном столбе
1078;34842;fellow;"1) (разг.) человек, парень, малый  2) (презр.) тип  3) товарищ, собрат  4) аспирант; стипендиат, занимающийся исследовательской работой  5) младший научный сотрудник колледжа или университета (в Великобритании)  6) (обыкн. F.) член совета колледжа, университета  7) (F.) действительный член научного общества  8) парная вещь, парный предмет, пара  9) кто-л. равный (по положению, званию, способностям и т. п.)  10) (ам.) (разг.) ""молодой человек"" (о возлюбленном, женихе); поклонник   11) принадлежащий к той же группе (людей)  12) (редк.) найти, подобрать пару  13) обращаться дружески, фамильярно (к кому-л.)"
361;53758;lad;"1) мальчик, юноша, парень; малый  2) (разг.) парень (о взрослом)  3) (разг.) лихой, бойкий парень; молодчина. молодчага "
4330;87172;shoelace;шнурок для ботинок
2304;15522;cauldron;"1) котел; котелок  2) (геол.) котлообразный провал, кальдера"
6777;74798;pot;"1) горшок; котелок; (высокая) кастрюля  2) банка  3) кружка  4) ночной горшок  5) цветочный горшок  6) (спец.) вегетационный сосуд  7) тигель (обыкн. из графита или огнеупорной глины)  8) бак; резервуар  9) (разг.) общий котел  10) содержимое горшка, котелка, кружки и т. п.  11) (спорт.) (разг.) приз, кубок (особ. серебряный)  12) (разг.) выпивка  13) (разг.) куча денег  14) (разг.) сумма ставок (на скачках и т. п.)  15) (разг.) фаворит (на скачках)  16) (разг.) кон (в покере)  17) (разг.) важная персона (тж. big pot)  18) (ист.) каска  19) луза (бильярд)  20) плетеная ловушка (для ловли рыбы, крабов и т. п.)  21) (сл.) марихуана, гашиш  22) (геол.) купол  23) (сокр.) от potentiometer  24) (воен.) дымовая шашка  25) (воен.) (разг.) снаряд  26) (воен.) (разг.) (сокр.) от pot shot  27) (разг.) пузо; брюхо  28) (тех.) дефлектор, зонт (дымовой трубы)  29) (-pot) как компонент сложных слов   30) консервировать; заготавливать впрок  31) класть в котелок или варить в котелке  32) сажать или пересаживать (растения) в горшок  33) (разг.) сажать на горшок (ребенка)  34) загонять в лузу (шар в бильярде)  35) (разг.) подстрелить на обед (дичь)  36) (разг.) стрелять дичь на земле или на воде, стрелять в отдыхающее животное; стрелять в упор  37) (разг.) завладевать; присваивать  38) (сл.) перехитрить, надуть  39) формовать и обжигать (глиняные изделия)  40) помещать в закрытую камеру; герметизировать  41) (диал.) глубокая яма  42) (диал.) торфяная яма  43) сокращать (текст); делать резюме, давать в конспективной форме"
354;52886;kettle;"1) чайник (для кипячения воды)  2) котелок; котел; бак  3) котелок компаса  4) (горн.) бадья  5) (геол.) котловина  6) литавра "
334;52864;kernel;1) зерно  2) зернышко (плода)  3) ядро, ядрышко  4) суть, сущность  5) (физ.) керн, сердцевина (частицы)  6) (мат.) ядро  7) стержень (литейный)  8) ядро, ядерное предложение
1085;115476;jolly;"1) (воен.) (жарг.) матрос (военного корабля)  2) (сокр.) от jolly-boat (мор.) (спорт.) четверка (шлюпка); четырехвесельный ял; тузик  3) (разг.) увеселение, развлечение, забава  4) (разг.) празднество  5) (мн.ч.) наслаждение, приятное возбуждение  6) веселый, радостный, живой; любящий веселую компанию, общительный  7) праздничный; шумный  8) подвыпивший, навеселе  9) (эмоц-усил.) приятный, замечательный, восхитительный и т. п. (тж. ирон.)  10) огромный, ужасный   11) (эмоц-усил.) очень, весьма, чрезвычайно   12) (разг.) обращаться (с кем-л.) ласково; добиваться (чего-л.) лаской, лестью (обыкн. jolly along, jolly up)  13) подшучивать (над кем-л.); поддразнивать"
367;51765;jar;"1) неприятный, резкий, дребезжащий звук  2) сотрясение, дрожание, дребезжание  3) потрясение; неприятное впечатление; шок  4) дисгармония, несогласие  5) ссора, разлад  6) (тех.) вибрация  7) издавать неприятный резкий звук  8) вызывать дрожание, дребезжание; сотрясать  9) сотрясаться; дрожать; содрогаться  10) вызывать потрясение, ошеломлять  11) (on, upon) раздражать, коробить  12) дисгармонировать; не соответствовать  13) не быть в согласии; спорить, ссориться  14) (тех.) вибрировать  15) (горн.) бурить ударным буром  16) банка; кувшин; склянка; сосуд  17) содержимое банки  18) (эл.) джар (единица электрической емкости)  19) (уст.) мера жидкости (8 пинт или 4.54 л)  20) (уст.) поворот, отворот"
350;51731;janitor;"1) привратник; швейцар; вахтер  2) (ам.) уборщик; сторож; дворник"
4776;47286;hurrah;"1) ""ура""   2) кричать ""ура!""  3) приветствовать (кого-л) криками ""ура!""  4) ура!"
4173;46662;hose;"1) рукав, кишка (для поливки); шланг, брандспойт  2) футляр, ножницы  3) (с-х.) влагалище початка кукурузы  4) поливать из шланга  5) (канад.) (сл.) обмануть; обдурить  6) (канад.) (сл.) нанести поражение, расколошматить  7) (собир.) (ком.) чулки; чулочные изделия  8) (собир.) длинные носки, получулки; носки ""гольф""  9) (собир.) рейтузы, штаны в обтяжку; лосины"
5797;117700;hoop;"1) обод; обруч  2) обруч (игрушка)  3) серсо  4) гимнастическое кольцо  5) плоское кольцо (на палец)  6) что-либо имеющее форму кольца, кольцо  7) (мн.ч.) фижмы  8) юбка с кринолином  9) ворота (в крокете)  10) (ам.) (уст.) коромысло  11) кольцо корзины; корзина; бросок из-под корзины (баскетбол)  12) (тех.) обойма; бугель; кольцо  13) (мн.ч.) (тех.) обручная сталь  14) пяльцы (для вышивания)   15) скреплять обручем, ободом; набивать обручи  16) окружать, сжимать, связывать  17) выгибать; изгибать дугой  18) выгибаться; изгибаться дугой  19) выкрик  20) боевой клич (у североамериканских индейцев)  21) (мед.) затрудненный вдох при коклюшном кашле  22) (уст.) вскрикнуть; взвыть  23) закатиться, зайтись (от кашля - при коклюше)"
3808;46282;honk;"1) крик диких гусей  2) хрюканье  3) автомобильный гудок  4) (авт.) (разг.) сигналить, гудеть  5) подавать звуковой сигнал; нажимать на гудок"
3322;42062;gruff;"1) грубоватый; резкий; неприветливый  2) угрюмый, мрачный  3) грубый, хриплый (о голосе)  4) (спец.) грубый, неотделанный"
3324;42064;gruffly;"1) грубо; резко  2) угрюмо  3) хрипло"
2080;40730;gobble;"1) гольф гобол (сильный удар, при котором мяч попадает прямо в лунку)  2) есть быстро, жадно и шумно (тж. gobble up)  3) (ам.) (сл.) хватать  4) кулдыканье  5) кулдыкать (об индюке)  6) бормотать; злобно ворчать"
5047;18477;clue;"1) ключ к разгадке, путеводная нить  2) улика  3) (ам.) сведения, информация  4) (ам.) сообщить о событии; раскрыть (новые факты)  5) (ам.) раскрыть секрет, тайну"
1897;40565;glue;"1) клей  2) (мед.) глия   3) клеить, склеивать; приклеивать (тж. перен.)  4) приклеиваться, склеиваться, прилипать (тж. glue up)  5) соединять, связывать  6) (разг.) быть неотлучно (при ком-л.)"
1857;40524;glossy;"1) журнал на глянцевой бумаге; иллюстрированный массовый журнал  2) фотоснимок на глянцевой бумаге  3) блестящий, глянцевитый, лоснящийся; гладкий  4) скрытый, прикрытый; вполне пристойный, благовидный; обманчиво привлекательный"
3986;117573;glance;"1) быстрый взгляд  2) вспышка; блеск, сверкание  3) скользящий удар  4) упоминание; аллюзия  5) удар, при котором мяч соскальзывает с биты (в крикете)  6) (обыкн. at) мельком взглянуть  7) быстро просмотреть  8) слегка затрагивать, упоминать  9) видеть, замечать мельком  10) поблескивать, блестеть; сверкнуть (на свету)  11) отражать  12) отражаться  13) перескакивать (с одной темы на другую)  14) скользнуть по поверхности (о холодном оружии и т. п.; (обыкн.) glance aside, glance from, glance off)  15) (уст.) намекать, ссылаться  16) (мин.) блеск, обманка  17) наводить глянец; полировать"
3980;117567;gingerbread;1) (позолоченный) имбирный пряник, коврижка  2) что-либо показное, пряничность, дешевая пышность, мишурность  3) пряничный, мишурный
5277;117494;fold;"1) овчарня; загон для овец  2) отара овец  3) (церк.) паства; лоно церкви, церковь  4) свой круг; общество единомышленников, единоверцев   5) загонять (овец); помещать (овец) в загон  6) складка, сгиб  7) сгибание  8) кольцо (змеи)  9) (спец.) фальц  10) (геол.) флексура, складка  11) створ (двери)  12) свертка (в геометрии)  13) складывать, сгибать; загибать  14) складываться  15) завертывать  16) окутывать  17) обнимать  18) (разг.) прикрыть, свернуть (предприятие и т. п.)  19) закрыться; прогореть (тж. fold up)  20) (кул.) осторожно перемешать, соединить (взбитые белки с тестом)  21) (спец.) фальцевать  22) (текст.) дублировать  23) свертывать (в геометрии)"
5332;119115;float;"1) плавучая масса (льда и т. п.)  2) пробка, поплавок; буек  3) поплавок гидросамолета  4) буй  5) плот, паром  6) лопасть, плица (гребного колеса)  7) пузырь (у рыбы)  8) плавательный пояс; надувная подушка и т. п.; для обучающихся плавать  9) полок, телега  10) низкая платформа на колесах, используемая на карнавалах для рекламы и т. п.  11) электрокар  12) (часто мн.ч.) (театр.) рампа  13) (ам.) (сл.) избиратель, (незаконно) голосующий несколько раз; подставное лицо на выборах  14) (ам.) (сл.) колеблющийся избиратель, голосующий то за одну, то за другую политическую партию  15) (стр.) мастерок, гладилка, терка  16) (геол.) нанос  17) (с-х.) волокуша, шлейф  18) (фин.) плавающий курс (валют)  19) (ам.) прохладительный напиток с мороженым  20) (ам.) (унив.) (жарг.) свободный час, окно в расписании  21) плавать, держаться на поверхности (воды или другой жидкости)  22) плыть, нестись (по течению, по воздуху)  23) затоплять, наводнять  24) спускать (на воду); снимать (с мели)  25) выпускать (заем, акции); пускать в ход (предприятие); обеспечивать поддержку (деньгами)  26) пускать (слух)  27) (ам.) проявлять неустойчивость (во взглядах); вносить частые изменения (в обстановку и Т. П.)  28) (тех.) работать вхолостую  29) (тех.) быть в равновесии  30) нежестко крепить  31) (горн.) флотировать  32) (фин.) свободно колебаться, плавать (о курсах валют); вводить свободно колеблющийся, плавающий курс валют  33) (ам.) (простореч.) быть на седьмом небе; чувствовать наслаждение, быть в приподнятом настроении; ощущать эйфорию (от наркотика)"
2451;36233;flea;"1) (энт.) блоха (Siphonaptera)  2) (энт.) блошка (Phyllotreta)  3) (энт.) листоед, листогрыз (Altica; Systena)  4) красновато-коричневый цвет  5) (ам.) (сл.) скучный, надоедливый человек, зануда   6) (редк.) избавляться от блох; очищать от блох"
2321;36102;flap;"1) откидная доска стола; откидной борт; дверца люка; створка (ставни и т. п.)  2) клапан (кармана); пола (одежды)  3) поля шляпы  4) уши, отвороты (шапки)  5) легкий удар; шлепок; хлопок  6) хлопанье  7) хлопушка (для мух)  8) (разг.) паника, смятение  9) (ам.) (сл.) шумное сборище, попойка  10) (ам.) (сл.) драка между уличными шайками подростков  11) (ам.) (сл.) ошибка, промах; сел в лужу  12) (ам.) (сл.) (воен.) воздушный налет  13) плоский кусок, слой  14) длинные висячие уши (собаки и т. п.)  15) (мед.) кожный лоскут  16) (с-х.) мутовка (в маслобойке)  17) (тех.) клапан, заслонка  18) (ав.) щиток; закрылок  19) (ам.) (ав.) (разг.) переплет  20) (полигр.) клапан суперобложки  21) колыхать, развевать  22) колыхаться, развеваться (тж. flap about)  23) махать, хлопать  24) слегка ударять, хлопать, шлепать  25) опускать (поля шляпы, наушники)  26) спускаться, свисать  27) (ам.) (сл.) обмануть; обобрать  28) (разг.) шлепаться, плюхаться "
2263;36044;flake;"1) легкий или пушистый комок, клочок (чего-л.)  2) хлопья  3) чешуйка  4) осколок  5) слой, ряд  6) (геол.) зерно (минерала)  7) двуцветная гвоздика  8) трещина в бриллианте  9) падать, сыпаться хлопьями  10) покрывать хлопьями  11) расслаивать; делать чешуйчатым  12) расслаиваться, отслаиваться (тж. flake away, flake off)  13) шелушиться, лупиться; трескаться (о краске и т. п.)  14) сушилка для рыбы  15) (редк.) полка для провизии  16) бухта (кабеля)  17) яркая индивидуальность, неповторимая личность; оригинал  18) (сл.) псих  19) (разг.) яркий, оригинальный; сугубо индивидуальный (о стиле и т. п.)"
4697;132116;guiltlessly;безвинно
3466;42217;guiltily;виновато, с виноватым видом
3464;42216;guilt;"1) вина; виновность  2) сознание вины  3) преступление  4) (уст.) проступок; грех  5) (юр.) наказуемость"
3508;10551;blame;"1) порицание, упрек  2) вина, ответственность  3) обвинять, порицать; винить  4) относить за счет чего-л"
660;34400;fare;"1) плата за проезд; стоимость проезда  2) ездок, седок, пассажир  3) пища (тж. перен.); провизия, съестные припасы; стол  4) (ам.) улов (рыболовного судна)  5) поживать, жить, быть  6) питаться, кормиться  7) (уст.) путешествовать, ехать (обыкн. fare forth, fare on, fare out) "
647;34386;faraway;"1) далекий, дальний, отдаленный  2) отсутствующий, рассеянный (о взгляде)  3) в грам. знач. сущ. далекое; дальность"
5215;117432;fade;"1) (редк.) пресный; плоский, обыденный, банальный  2) вянуть, увядать  3) выгорать, выцветать, линять, блекнуть (о красках)  4) обесцвечивать (что-либо)  5) сливаться (об оттенках); расплываться (об очертаниях и т. п.)  6) замирать, постепенно затихать (о звуках)  7) постепенно исчезать, сглаживаться  8) (кин.) постепенно расплываться (тж. fade out)  9) (кин.) становиться более четким на экране (тж. fade in)"
2790;32308;errand;поручение, задание
2353;31839;envelope;"1) конверт  2) обертка; обложка  3) оболочка  4) (спец.) обшивка; кожух  5) (тех.) обечайка  6) (тех.) обмуровка  7) (мат.) огибающая (линия)  8) (эл.) колба, баллон  9) (физиол.) оболочка, пленка  10) (бот.) обвертка (растения)"
